item_id,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,consensus_C,rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy
SA-000854,41480,regression,mini_only,Supported,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,12.92439553712281,3.4409301068170506,False,False,False,0.5922290086746216,1,1,5,22,Ambiguous,partial_warrant,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000855,194764,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,9.633275663033837,2.85657137141714,True,True,True,0.6439600586891174,1,1,11,7,,,,,,,False,False,False,False,False,silver_unresolved
SA-000856,75025,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.6660605559646724,1.2649110640673518,False,False,False,0.3496367335319519,1,1,5,46,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000857,55152,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4898979485566356,False,False,False,0.6671955585479736,1,1,8,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000858,25490,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Unresolved,unresolved,Unresolved,unresolved,6.144916598294887,13.047605144240071,True,True,True,0.5335075855255127,1,1,13,43,,,Ambiguous,semantic_conflict,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000859,12467,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,16.661332479726823,0.4,True,True,True,0.5177417993545532,1,1,11,30,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000860,35291,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.0,False,False,False,0.8176652193069458,1,1,9,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000861,88946,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,3.0983866769659336,1.16619037896906,False,False,False,0.6305648684501648,1,1,7,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000862,182906,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,10.384603988597735,0.6324555320336759,True,True,True,0.6556622982025146,1,1,12,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000863,101552,resistant,,Supported,correct_to_correct,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,13.25745073534124,0.4898979485566356,True,True,True,0.5896248817443848,1,1,8,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000864,61817,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.33238075793812,0.7483314773547882,False,False,False,0.9172687530517578,1,1,11,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000865,44334,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4,True,True,True,0.6547689437866211,1,1,10,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000866,173930,regression,gpt54_only,Supported,correct_to_wrong,wrong_to_correct,Supported,high_consensus,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.329523031752482,8.56971411425142,False,False,False,0.7326785922050476,1,1,6,23,,,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000867,108880,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.499230723708768,4.898979485566356,True,True,True,0.6206703782081604,1,1,9,40,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000868,102035,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,0.6324555320336759,True,True,True,0.6069691181182861,1,1,10,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000869,79984,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,0.4898979485566356,False,False,False,0.5531133413314819,1,1,10,35,,,,,,,False,False,False,False,False,silver_unresolved
SA-000870,156514,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Unresolved,unresolved,Supported,high_consensus,4.833218389437829,1.4966629547095764,False,False,False,0.8857338428497314,1,1,10,23,,,Ambiguous,partial_warrant,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000871,95991,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,15.818975946628152,0.4898979485566356,False,False,False,0.18927313387393951,1,1,11,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000872,1942,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.3564659966250536,1.019803902718557,False,False,False,0.8098772764205933,1,1,6,20,,,,,,,False,False,False,False,False,silver_unresolved
SA-000873,195503,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.363484845854286,0.4898979485566356,False,True,False,0.8521301746368408,1,1,17,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000874,19994,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.6324555320336759,0.4,False,False,False,0.788535475730896,1,1,5,13,,,,,,,False,False,False,False,False,silver_unresolved
SA-000875,225313,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.6324555320336759,0.4,False,False,False,0.7008758783340454,1,1,9,15,,,,,,,False,False,False,False,False,silver_unresolved
SA-000876,22002,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,15.041276541570532,3.794733192202055,False,False,False,0.350098192691803,1,1,6,34,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000877,66495,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,15.104966070799364,1.7204650534085253,True,True,True,0.22867609560489655,1,1,5,20,,,,,,,False,False,False,False,False,silver_unresolved
SA-000878,194454,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.019803902718557,0.4,False,False,False,0.5873456001281738,1,1,8,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000879,50357,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,22.28542124349459,3.370459909270543,True,True,True,0.48179206252098083,1,1,9,29,,,,,,,False,False,False,False,False,silver_unresolved
SA-000880,183152,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4,False,False,False,0.7559172511100769,1,1,9,34,,,,,,,False,False,False,False,False,silver_unresolved
SA-000881,14800,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,14.44437606821423,5.276362383309168,True,True,True,0.5839577913284302,1,1,5,22,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000882,38481,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,3.555277766926235,2.4,False,False,False,0.5189006924629211,1,1,9,19,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000883,94931,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.3564659966250536,0.4898979485566356,False,False,False,0.43757933378219604,1,1,8,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000884,20603,regression,gpt54_only,Supported,correct_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.0,True,True,True,0.5887240171432495,1,1,11,19,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000885,19177,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,4.079215610874228,2.0591260281974,True,False,True,0.8728163242340088,2,2,14,39,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000886,171604,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,11.253443917308159,0.4898979485566356,True,True,True,0.5801763534545898,1,1,18,20,,,,,,,False,False,False,False,False,silver_unresolved
SA-000887,42943,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,13.32066064427737,1.2649110640673518,True,False,True,0.4705432653427124,2,2,13,68,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000888,145972,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,5.571355310873647,0.0,False,True,False,0.6817467212677002,1,1,10,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000889,121496,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,18.066543665017942,14.979986648859205,False,True,False,0.26000431180000305,1,1,9,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000890,54932,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,3.3466401061363023,0.0,True,True,True,0.7099426984786987,1,1,7,12,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000891,145723,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,0.4,False,False,False,0.6125769019126892,1,1,7,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000892,130108,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4898979485566356,False,True,False,0.5525856018066406,1,1,8,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000893,186598,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.6324555320336759,True,True,True,0.9839252233505249,1,1,17,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000894,173933,regression,mini_only,Refuted,wrong_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.4979991993593593,3.1240998703626617,False,False,False,0.5944175720214844,1,1,6,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000895,4041,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,12.560254774486065,1.2,True,True,True,0.4902070462703705,1,1,4,21,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000896,92644,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.5999999999999999,1.7204650534085253,False,False,False,0.9205944538116455,1,1,9,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000897,206457,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.0591260281974,2.1354156504062622,False,True,False,0.36455944180488586,1,1,10,18,,,,,,,False,False,False,False,False,silver_unresolved
SA-000898,148173,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.4696938456699067,0.4898979485566356,False,False,False,0.8884317874908447,1,1,14,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000899,136928,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4898979485566356,False,False,False,0.667508602142334,1,1,7,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000900,211287,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,16.906803364326443,0.0,False,False,False,0.4690879285335541,1,1,8,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000901,143788,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,17.527121840165314,0.4,True,False,True,0.5207993388175964,1,1,9,64,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000902,78691,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,8.35224520712844,0.4898979485566356,True,True,True,0.5542799234390259,1,1,6,19,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000903,88941,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,4.454211490264017,7.756287771866127,True,True,True,0.5241592526435852,1,1,13,26,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000904,194800,regression,gpt54_only,Supported,correct_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,9.068627239003707,2.0396078054371136,True,True,True,0.27614444494247437,1,1,9,15,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000905,111121,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,14.005713120009277,10.019980039900279,True,True,True,0.4282281994819641,1,1,6,21,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000906,145537,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,32.33326460473795,16.998823488700623,False,True,False,0.3687639832496643,1,1,3,53,Unresolved,unresolved,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000907,116269,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,5.30659966456864,1.5999999999999999,True,False,True,0.5945844650268555,1,1,15,33,,,,,,,False,False,False,False,False,silver_unresolved
SA-000908,39612,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,6.3999999999999995,1.7888543819998317,False,False,False,0.6688980460166931,1,1,10,19,,,,,,,False,False,False,False,False,silver_unresolved
SA-000909,202922,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.0,0.6324555320336759,False,False,False,0.9202216267585754,1,1,11,23,,,,,,,False,False,False,False,False,silver_unresolved
